a : -248.0000, 0 -> 5
b : -818.0000, 0 -> 2
c : 907.0000, 0 -> 4
a : -116.0000, 1 -> 5
b : 566.0000, 1 -> 1
c : 55.0000, 1 -> 1
a : -574.0000, 2 -> 7
b : -449.0000, 2 -> 0
c : 123.0000, 2 -> 1
a : 231.0000, 3 -> 5
b : 114.0000, 3 -> 5
c : -315.0000, 3 -> 5
a : 988.0000, 4 -> 6
b : 395.0000, 4 -> 0
c : 870.0000, 4 -> 4
a : 576.0000, 5 -> 6
b : 335.0000, 5 -> 7
c : 607.0000, 5 -> 5
a : -651.0000, 6 -> 2
b : 183.0000, 6 -> 0
c : -639.0000, 6 -> 6
a : -676.0000, 7 -> 3
b : -707.0000, 7 -> 7
c : 900.0000, 7 -> 1
c : 863.0000, 0 -> 6
b : 372.0000, 1 -> 2
a : -399.0000, 2 -> 0
a : -697.0000, 3 -> 1
b : -743.0000, 4 -> 6
b : -712.0000, 5 -> 6
a : -430.0000, 6 -> 4
c : 415.0000, 7 -> 7
