a : -847.0000, 0 -> 1
b : -25.0000, 0 -> 1
c : 334.0000, 0 -> 2
d : 663.0000, 0 -> 0
a : 318.0000, 1 -> 3
b : -930.0000, 1 -> 2
c : 859.0000, 1 -> 3
d : -188.0000, 1 -> 3
a : 880.0000, 2 -> 2
b : -982.0000, 2 -> 3
c : 406.0000, 2 -> 1
d : -655.0000, 2 -> 0
a : -189.0000, 3 -> 2
b : -337.0000, 3 -> 0
c : -741.0000, 3 -> 3
d : -213.0000, 3 -> 2
b : -53.0000, 0 -> 3
c : 183.0000, 0 -> 0
d : 207.0000, 1 -> 2
b : -581.0000, 1 -> 1
a : 639.0000, 2 -> 0
b : 354.0000, 2 -> 0
b : 443.0000, 3 -> 1
d : 89.0000, 3 -> 3
