a : -236.0000, 0 -> 5
b : -387.0000, 0 -> 4
c : -980.0000, 0 -> 3
a : 262.0000, 1 -> 4
b : -310.0000, 1 -> 1
c : -159.0000, 1 -> 3
a : -839.0000, 2 -> 5
b : -462.0000, 2 -> 4
c : 837.0000, 2 -> 1
a : -933.0000, 3 -> 4
b : 805.0000, 3 -> 5
c : -652.0000, 3 -> 0
a : 515.0000, 4 -> 3
b : -885.0000, 4 -> 1
c : -750.0000, 4 -> 0
a : -382.0000, 5 -> 0
b : -104.0000, 5 -> 5
c : -615.0000, 5 -> 5
a : 330.0000, 0 -> 3
c : 459.0000, 1 -> 0
a : 14.0000, 2 -> 0
c : 373.0000, 3 -> 2
c : 713.0000, 4 -> 4
c : -482.0000, 5 -> 2
