a : 622.0000, 0 -> 0
b : -984.0000, 0 -> 6
c : -594.0000, 0 -> 2
d : 589.0000, 0 -> 7
a : -592.0000, 1 -> 7
b : 387.0000, 1 -> 7
c : -700.0000, 1 -> 2
d : -783.0000, 1 -> 1
a : -555.0000, 2 -> 5
b : -40.0000, 2 -> 0
c : -487.0000, 2 -> 6
d : 414.0000, 2 -> 7
a : 973.0000, 3 -> 5
b : -387.0000, 3 -> 6
c : 378.0000, 3 -> 4
d : -417.0000, 3 -> 0
a : -959.0000, 4 -> 5
b : 720.0000, 4 -> 7
c : 107.0000, 4 -> 1
d : -514.0000, 4 -> 6
a : -434.0000, 5 -> 1
b : 315.0000, 5 -> 2
c : -371.0000, 5 -> 5
d : -392.0000, 5 -> 3
a : -301.0000, 6 -> 3
b : 697.0000, 6 -> 3
c : 458.0000, 6 -> 7
d : 649.0000, 6 -> 4
a : 652.0000, 7 -> 6
b : 250.0000, 7 -> 3
c : -822.0000, 7 -> 1
d : -805.0000, 7 -> 5
b : 337.0000, 0 -> 5
c : -39.0000, 0 -> 3
d : -687.0000, 1 -> 4
b : 735.0000, 1 -> 6
d : -736.0000, 2 -> 2
b : -605.0000, 2 -> 7
a : 639.0000, 3 -> 1
c : -246.0000, 3 -> 1
b : -213.0000, 4 -> 4
b : -611.0000, 4 -> 6
a : -234.0000, 5 -> 0
d : -394.0000, 5 -> 7
c : -729.0000, 6 -> 5
b : -833.0000, 6 -> 0
b : -876.0000, 7 -> 4
c : -789.0000, 7 -> 7
