a : 413.0000, 0 -> 3
b : 361.0000, 0 -> 0
c : -389.0000, 0 -> 2
d : -658.0000, 0 -> 2
a : -907.0000, 1 -> 0
b : 751.0000, 1 -> 2
c : -401.0000, 1 -> 1
d : -931.0000, 1 -> 0
a : -777.0000, 2 -> 0
b : -231.0000, 2 -> 2
c : 441.0000, 2 -> 2
d : -319.0000, 2 -> 3
a : 590.0000, 3 -> 2
b : -485.0000, 3 -> 0
c : 266.0000, 3 -> 1
d : 936.0000, 3 -> 0
b : -238.0000, 0 -> 1
c : 413.0000, 0 -> 1
a : -602.0000, 1 -> 1
d : 493.0000, 1 -> 2
d : -154.0000, 2 -> 1
d : -372.0000, 2 -> 0
b : -404.0000, 3 -> 1
d : 81.0000, 3 -> 3
