a : 158.0000, 0 -> 3
b : 485.0000, 0 -> 5
c : -630.0000, 0 -> 0
a : -982.0000, 1 -> 5
b : 202.0000, 1 -> 5
c : 277.0000, 1 -> 3
a : -797.0000, 2 -> 0
b : 980.0000, 2 -> 4
c : 245.0000, 2 -> 0
a : 279.0000, 3 -> 3
b : -228.0000, 3 -> 2
c : 748.0000, 3 -> 3
a : -807.0000, 4 -> 3
b : 156.0000, 4 -> 3
c : -129.0000, 4 -> 5
a : 537.0000, 5 -> 4
b : 182.0000, 5 -> 1
c : 566.0000, 5 -> 4
a : 651.0000, 0 -> 0
c : 71.0000, 1 -> 5
b : 632.0000, 2 -> 0
a : -330.0000, 3 -> 5
a : -275.0000, 4 -> 2
a : -209.0000, 5 -> 3
