a : 810.0000, 0 -> 0
b : -723.0000, 0 -> 2
c : -603.0000, 0 -> 0
a : -121.0000, 1 -> 0
b : 664.0000, 1 -> 1
c : 557.0000, 1 -> 4
a : -453.0000, 2 -> 1
b : 744.0000, 2 -> 2
c : -606.0000, 2 -> 6
a : -509.0000, 3 -> 3
b : 133.0000, 3 -> 3
c : -308.0000, 3 -> 5
a : -586.0000, 4 -> 3
b : -886.0000, 4 -> 2
c : 219.0000, 4 -> 1
a : 134.0000, 5 -> 5
b : -679.0000, 5 -> 5
c : 756.0000, 5 -> 5
a : -59.0000, 6 -> 5
b : -453.0000, 6 -> 6
c : -368.0000, 6 -> 4
b : -173.0000, 0 -> 5
c : 932.0000, 1 -> 5
c : -170.0000, 2 -> 5
a : -616.0000, 3 -> 6
a : 331.0000, 4 -> 6
c : 297.0000, 5 -> 3
b : 320.0000, 6 -> 3
