a : 75.0000, 0 -> 4
b : -452.0000, 0 -> 3
c : 561.0000, 0 -> 1
d : 418.0000, 0 -> 1
a : -5.0000, 1 -> 3
b : -175.0000, 1 -> 1
c : -988.0000, 1 -> 3
d : 224.0000, 1 -> 7
a : 330.0000, 2 -> 2
b : 391.0000, 2 -> 6
c : 403.0000, 2 -> 2
d : 657.0000, 2 -> 1
a : 57.0000, 3 -> 6
b : -516.0000, 3 -> 6
c : 549.0000, 3 -> 1
d : -43.0000, 3 -> 4
a : -427.0000, 4 -> 0
b : -480.0000, 4 -> 2
c : 207.0000, 4 -> 0
d : 225.0000, 4 -> 3
a : -782.0000, 5 -> 5
b : 581.0000, 5 -> 3
c : 215.0000, 5 -> 1
d : 257.0000, 5 -> 0
a : 811.0000, 6 -> 0
b : -257.0000, 6 -> 7
c : 221.0000, 6 -> 1
d : -147.0000, 6 -> 7
a : -64.0000, 7 -> 6
b : -317.0000, 7 -> 5
c : -775.0000, 7 -> 1
d : 316.0000, 7 -> 6
a : -13.0000, 0 -> 7
b : -364.0000, 0 -> 6
b : 654.0000, 1 -> 7
d : -927.0000, 1 -> 6
d : 389.0000, 2 -> 5
b : 935.0000, 2 -> 1
a : -188.0000, 3 -> 4
c : -650.0000, 3 -> 5
d : -262.0000, 4 -> 4
b : -87.0000, 4 -> 5
d : 895.0000, 5 -> 5
a : 732.0000, 5 -> 2
c : 28.0000, 6 -> 2
d : -750.0000, 6 -> 6
c : 225.0000, 7 -> 7
d : 266.0000, 7 -> 3
