a : 66.0000, 0 -> 0
b : 78.0000, 0 -> 1
c : 235.0000, 0 -> 0
a : -382.0000, 1 -> 7
b : 921.0000, 1 -> 5
c : 474.0000, 1 -> 2
a : -715.0000, 2 -> 5
b : -671.0000, 2 -> 0
c : -723.0000, 2 -> 3
a : -470.0000, 3 -> 1
b : -179.0000, 3 -> 5
c : 978.0000, 3 -> 1
a : 589.0000, 4 -> 3
b : 435.0000, 4 -> 7
c : -146.0000, 4 -> 4
a : 591.0000, 5 -> 3
b : 158.0000, 5 -> 3
c : -899.0000, 5 -> 6
a : 886.0000, 6 -> 4
b : -446.0000, 6 -> 3
c : -310.0000, 6 -> 2
a : 909.0000, 7 -> 6
b : -226.0000, 7 -> 6
c : -292.0000, 7 -> 3
a : -788.0000, 0 -> 3
c : 399.0000, 1 -> 1
b : -194.0000, 2 -> 1
c : -989.0000, 3 -> 2
a : -650.0000, 4 -> 5
b : 206.0000, 5 -> 0
b : -262.0000, 6 -> 6
b : -351.0000, 7 -> 1
