a : -545.0000, 0 -> 0
b : -761.0000, 0 -> 2
a : -480.0000, 1 -> 0
b : -429.0000, 1 -> 0
a : -759.0000, 2 -> 2
b : 489.0000, 2 -> 3
a : 487.0000, 3 -> 5
b : 413.0000, 3 -> 1
a : 938.0000, 4 -> 1
b : -960.0000, 4 -> 5
a : -492.0000, 5 -> 6
b : 666.0000, 5 -> 5
a : -174.0000, 6 -> 6
b : 144.0000, 6 -> 7
a : 393.0000, 7 -> 6
b : 371.0000, 7 -> 0
a : -978.0000, 0 -> 5
a : -675.0000, 1 -> 4
a : 943.0000, 2 -> 3
a : -382.0000, 3 -> 7
a : 171.0000, 4 -> 6
b : -165.0000, 5 -> 1
b : -936.0000, 6 -> 0
b : 57.0000, 7 -> 5
