a : -367.0000, 0 -> 5
b : -454.0000, 0 -> 5
c : -581.0000, 0 -> 0
a : 825.0000, 1 -> 1
b : -434.0000, 1 -> 6
c : -425.0000, 1 -> 4
a : -974.0000, 2 -> 3
b : 619.0000, 2 -> 5
c : 706.0000, 2 -> 1
a : -252.0000, 3 -> 0
b : -719.0000, 3 -> 2
c : 792.0000, 3 -> 1
a : 671.0000, 4 -> 6
b : 600.0000, 4 -> 6
c : 219.0000, 4 -> 5
a : -411.0000, 5 -> 3
b : 245.0000, 5 -> 2
c : -953.0000, 5 -> 6
a : -573.0000, 6 -> 0
b : 539.0000, 6 -> 2
c : 720.0000, 6 -> 6
a : 916.0000, 0 -> 4
b : -882.0000, 1 -> 4
b : -198.0000, 2 -> 2
b : -104.0000, 3 -> 5
a : -985.0000, 4 -> 5
b : -485.0000, 5 -> 5
a : -980.0000, 6 -> 3
