a : -548.0000, 0 -> 4
b : -365.0000, 0 -> 2
c : 683.0000, 0 -> 2
a : 837.0000, 1 -> 4
b : -250.0000, 1 -> 1
c : 221.0000, 1 -> 4
a : -193.0000, 2 -> 2
b : 610.0000, 2 -> 1
c : 610.0000, 2 -> 1
a : 553.0000, 3 -> 3
b : -964.0000, 3 -> 5
c : -705.0000, 3 -> 0
a : -62.0000, 4 -> 3
b : 72.0000, 4 -> 1
c : 238.0000, 4 -> 3
a : -900.0000, 5 -> 3
b : -749.0000, 5 -> 4
c : 142.0000, 5 -> 5
c : 462.0000, 0 -> 0
a : 940.0000, 1 -> 5
b : -843.0000, 2 -> 2
a : 575.0000, 3 -> 5
c : 968.0000, 4 -> 0
a : 633.0000, 5 -> 0
