a : -934.0000, 0 -> 7
b : 833.0000, 0 -> 4
a : -398.0000, 1 -> 6
b : -92.0000, 1 -> 3
a : -904.0000, 2 -> 3
b : -979.0000, 2 -> 7
a : 973.0000, 3 -> 0
b : 918.0000, 3 -> 4
a : -273.0000, 4 -> 6
b : 541.0000, 4 -> 0
a : 995.0000, 5 -> 6
b : -578.0000, 5 -> 2
a : -401.0000, 6 -> 6
b : -535.0000, 6 -> 3
a : -758.0000, 7 -> 1
b : 147.0000, 7 -> 2
a : -92.0000, 0 -> 4
b : -350.0000, 1 -> 1
a : 802.0000, 2 -> 7
a : 77.0000, 3 -> 1
b : -681.0000, 4 -> 5
a : -204.0000, 5 -> 5
a : -260.0000, 6 -> 5
b : -198.0000, 7 -> 6
