a : 775.0000, 0 -> 3
b : 553.0000, 0 -> 0
c : 538.0000, 0 -> 5
d : -977.0000, 0 -> 3
a : 689.0000, 1 -> 1
b : 802.0000, 1 -> 3
c : 351.0000, 1 -> 0
d : 472.0000, 1 -> 1
a : 158.0000, 2 -> 4
b : -553.0000, 2 -> 5
c : -668.0000, 2 -> 5
d : -566.0000, 2 -> 0
a : -884.0000, 3 -> 3
b : -711.0000, 3 -> 4
c : -179.0000, 3 -> 0
d : -111.0000, 3 -> 1
a : 119.0000, 4 -> 0
b : 921.0000, 4 -> 0
c : 78.0000, 4 -> 4
d : 521.0000, 4 -> 2
a : 851.0000, 5 -> 2
b : -759.0000, 5 -> 5
c : -509.0000, 5 -> 1
d : -200.0000, 5 -> 5
c : 425.0000, 0 -> 0
b : 569.0000, 0 -> 4
b : 497.0000, 1 -> 1
d : -272.0000, 1 -> 4
c : -268.0000, 2 -> 1
d : 702.0000, 2 -> 4
d : -609.0000, 3 -> 0
c : -612.0000, 3 -> 4
a : -800.0000, 4 -> 4
c : 125.0000, 4 -> 2
b : -896.0000, 5 -> 2
d : -30.0000, 5 -> 0
