a : -514.0000, 0 -> 2
b : 226.0000, 0 -> 6
c : -508.0000, 0 -> 6
a : -449.0000, 1 -> 4
b : -744.0000, 1 -> 7
c : -70.0000, 1 -> 0
a : 964.0000, 2 -> 3
b : 923.0000, 2 -> 0
c : 477.0000, 2 -> 3
a : -81.0000, 3 -> 7
b : -374.0000, 3 -> 2
c : -239.0000, 3 -> 4
a : -531.0000, 4 -> 0
b : 263.0000, 4 -> 4
c : 764.0000, 4 -> 3
a : 749.0000, 5 -> 4
b : 802.0000, 5 -> 5
c : 322.0000, 5 -> 6
a : 766.0000, 6 -> 1
b : 256.0000, 6 -> 4
c : -391.0000, 6 -> 6
a : -791.0000, 7 -> 2
b : 143.0000, 7 -> 2
c : -26.0000, 7 -> 1
c : 89.0000, 0 -> 2
b : 156.0000, 1 -> 6
b : 177.0000, 2 -> 7
c : 728.0000, 3 -> 6
a : 563.0000, 4 -> 1
b : -951.0000, 5 -> 7
b : 635.0000, 6 -> 6
b : -310.0000, 7 -> 3
b : 137.0000, 6 -> 5
