a : -943.0000, 0 -> 4
b : 713.0000, 0 -> 5
c : 201.0000, 0 -> 5
a : -648.0000, 1 -> 2
b : -246.0000, 1 -> 2
c : 91.0000, 1 -> 1
a : -677.0000, 2 -> 4
b : 131.0000, 2 -> 4
c : -901.0000, 2 -> 4
a : 602.0000, 3 -> 3
b : 901.0000, 3 -> 2
c : 755.0000, 3 -> 4
a : -769.0000, 4 -> 1
b : 950.0000, 4 -> 3
c : -480.0000, 4 -> 4
a : 774.0000, 5 -> 4
b : -132.0000, 5 -> 2
c : -226.0000, 5 -> 2
c : 812.0000, 0 -> 1
a : -825.0000, 1 -> 3
c : 515.0000, 2 -> 0
c : -296.0000, 3 -> 2
c : 944.0000, 4 -> 1
b : 526.0000, 5 -> 4
