a : -551.0000, 0 -> 5
b : -977.0000, 0 -> 6
c : -137.0000, 0 -> 6
a : 504.0000, 1 -> 6
b : -937.0000, 1 -> 3
c : 195.0000, 1 -> 1
a : -814.0000, 2 -> 1
b : -913.0000, 2 -> 6
c : 448.0000, 2 -> 6
a : 163.0000, 3 -> 5
b : -501.0000, 3 -> 3
c : 472.0000, 3 -> 4
a : 841.0000, 4 -> 4
b : -695.0000, 4 -> 1
c : 192.0000, 4 -> 7
a : -996.0000, 5 -> 2
b : -934.0000, 5 -> 6
c : 935.0000, 5 -> 6
a : -704.0000, 6 -> 1
b : -731.0000, 6 -> 7
c : -497.0000, 6 -> 6
a : -48.0000, 7 -> 7
b : 671.0000, 7 -> 7
c : 982.0000, 7 -> 0
b : -169.0000, 0 -> 0
b : 554.0000, 1 -> 5
a : 858.0000, 2 -> 5
a : 625.0000, 3 -> 4
a : -710.0000, 4 -> 2
a : 183.0000, 5 -> 0
c : -526.0000, 6 -> 4
a : -278.0000, 7 -> 3
