a : 469.0000, 0 -> 5
b : -378.0000, 0 -> 0
a : -422.0000, 1 -> 0
b : 721.0000, 1 -> 1
a : 753.0000, 2 -> 1
b : 793.0000, 2 -> 6
a : 274.0000, 3 -> 3
b : -698.0000, 3 -> 4
a : 847.0000, 4 -> 3
b : 899.0000, 4 -> 6
a : 877.0000, 5 -> 2
b : -245.0000, 5 -> 6
a : -746.0000, 6 -> 3
b : -700.0000, 6 -> 2
a : 238.0000, 7 -> 2
b : 231.0000, 7 -> 2
a : 605.0000, 0 -> 7
a : -234.0000, 1 -> 4
a : -325.0000, 2 -> 7
b : 56.0000, 3 -> 6
a : 970.0000, 4 -> 4
b : 13.0000, 5 -> 0
a : 60.0000, 6 -> 7
a : -666.0000, 7 -> 7
