a : 601.0000, 0 -> 4
b : 134.0000, 0 -> 3
c : -985.0000, 0 -> 2
d : -800.0000, 0 -> 1
a : 35.0000, 1 -> 5
b : -821.0000, 1 -> 2
c : 945.0000, 1 -> 2
d : 421.0000, 1 -> 3
a : 966.0000, 2 -> 5
b : -440.0000, 2 -> 0
c : 81.0000, 2 -> 6
d : 883.0000, 2 -> 3
a : 302.0000, 3 -> 2
b : -637.0000, 3 -> 5
c : 764.0000, 3 -> 6
d : -239.0000, 3 -> 0
a : 905.0000, 4 -> 5
b : 761.0000, 4 -> 5
c : 764.0000, 4 -> 4
d : -70.0000, 4 -> 3
a : 304.0000, 5 -> 3
b : -129.0000, 5 -> 1
c : -458.0000, 5 -> 5
d : 23.0000, 5 -> 4
a : 384.0000, 6 -> 5
b : -582.0000, 6 -> 2
c : -563.0000, 6 -> 4
d : 688.0000, 6 -> 4
a : 149.0000, 0 -> 6
d : 362.0000, 0 -> 4
d : 988.0000, 1 -> 6
b : -900.0000, 1 -> 0
d : 633.0000, 2 -> 0
a : 497.0000, 2 -> 0
c : 556.0000, 3 -> 2
a : 731.0000, 3 -> 0
c : 942.0000, 4 -> 0
d : 113.0000, 4 -> 1
c : -789.0000, 5 -> 4
b : -955.0000, 5 -> 2
a : -205.0000, 6 -> 0
d : -438.0000, 6 -> 1
