a : -112.0000, 0 -> 1
b : -863.0000, 0 -> 0
c : -561.0000, 0 -> 3
d : 706.0000, 0 -> 0
a : 313.0000, 1 -> 0
b : -320.0000, 1 -> 2
c : -148.0000, 1 -> 3
d : 138.0000, 1 -> 3
a : 157.0000, 2 -> 1
b : -208.0000, 2 -> 0
c : -375.0000, 2 -> 3
d : -808.0000, 2 -> 1
a : -575.0000, 3 -> 3
b : 471.0000, 3 -> 0
c : 372.0000, 3 -> 1
d : 304.0000, 3 -> 1
b : -865.0000, 0 -> 2
a : 140.0000, 0 -> 2
c : -134.0000, 1 -> 1
a : -828.0000, 1 -> 2
a : -1000.0000, 2 -> 3
c : 983.0000, 2 -> 2
d : -787.0000, 3 -> 2
a : -981.0000, 3 -> 2
