a : -206.0000, 0 -> 0
b : -728.0000, 0 -> 2
c : 371.0000, 0 -> 0
a : 525.0000, 1 -> 0
b : 939.0000, 1 -> 3
c : -485.0000, 1 -> 3
a : 281.0000, 2 -> 2
b : -122.0000, 2 -> 3
c : -519.0000, 2 -> 6
a : 706.0000, 3 -> 0
b : 839.0000, 3 -> 4
c : -638.0000, 3 -> 4
a : 325.0000, 4 -> 0
b : 725.0000, 4 -> 5
c : 59.0000, 4 -> 0
a : -550.0000, 5 -> 3
b : 608.0000, 5 -> 6
c : -431.0000, 5 -> 3
a : -41.0000, 6 -> 2
b : -396.0000, 6 -> 0
c : 351.0000, 6 -> 6
c : 786.0000, 0 -> 6
b : -124.0000, 1 -> 0
c : -444.0000, 2 -> 1
b : -143.0000, 3 -> 1
c : 322.0000, 4 -> 3
c : 779.0000, 5 -> 1
a : 464.0000, 6 -> 0
