a : -900.0000, 0 -> 1
b : -160.0000, 0 -> 0
c : -962.0000, 0 -> 2
d : -330.0000, 0 -> 2
a : -591.0000, 1 -> 3
b : -159.0000, 1 -> 1
c : -923.0000, 1 -> 2
d : 82.0000, 1 -> 1
a : 910.0000, 2 -> 1
b : 330.0000, 2 -> 0
c : -613.0000, 2 -> 0
d : -6.0000, 2 -> 0
a : -868.0000, 3 -> 1
b : 601.0000, 3 -> 1
c : 716.0000, 3 -> 1
d : -559.0000, 3 -> 3
d : 891.0000, 0 -> 3
a : 43.0000, 0 -> 3
c : 627.0000, 1 -> 1
a : 538.0000, 1 -> 0
a : -412.0000, 2 -> 3
a : -238.0000, 2 -> 0
a : -324.0000, 3 -> 2
a : -955.0000, 3 -> 3
