a : 456.0000, 0 -> 5
b : -937.0000, 0 -> 2
c : -877.0000, 0 -> 5
a : -471.0000, 1 -> 0
b : 37.0000, 1 -> 1
c : -470.0000, 1 -> 0
a : 584.0000, 2 -> 3
b : 530.0000, 2 -> 4
c : -432.0000, 2 -> 0
a : -918.0000, 3 -> 2
b : 415.0000, 3 -> 6
c : 200.0000, 3 -> 5
a : -288.0000, 4 -> 0
b : 668.0000, 4 -> 6
c : -84.0000, 4 -> 4
a : -282.0000, 5 -> 2
b : 840.0000, 5 -> 1
c : 839.0000, 5 -> 6
a : -445.0000, 6 -> 1
b : 735.0000, 6 -> 4
c : 655.0000, 6 -> 1
a : -280.0000, 0 -> 0
b : -968.0000, 1 -> 4
a : 38.0000, 2 -> 4
c : -64.0000, 3 -> 0
c : 287.0000, 4 -> 0
c : -489.0000, 5 -> 2
c : -686.0000, 6 -> 4
