a : 468.0000, 0 -> 2
b : 947.0000, 0 -> 5
c : 383.0000, 0 -> 0
a : -438.0000, 1 -> 3
b : 186.0000, 1 -> 1
c : 311.0000, 1 -> 1
a : 59.0000, 2 -> 1
b : 222.0000, 2 -> 3
c : -336.0000, 2 -> 0
a : -297.0000, 3 -> 5
b : -964.0000, 3 -> 6
c : 153.0000, 3 -> 5
a : 102.0000, 4 -> 4
b : 958.0000, 4 -> 2
c : -925.0000, 4 -> 5
a : -424.0000, 5 -> 0
b : -532.0000, 5 -> 1
c : 444.0000, 5 -> 7
a : 542.0000, 6 -> 2
b : -400.0000, 6 -> 4
c : -987.0000, 6 -> 2
a : -841.0000, 7 -> 4
b : 625.0000, 7 -> 7
c : 204.0000, 7 -> 1
c : -677.0000, 0 -> 3
b : 17.0000, 1 -> 6
c : -266.0000, 2 -> 6
a : 32.0000, 3 -> 3
b : 302.0000, 4 -> 0
a : 450.0000, 5 -> 5
c : 161.0000, 6 -> 1
b : -490.0000, 7 -> 0
