a : -694.0000, 0 -> 1
b : 164.0000, 0 -> 0
c : -437.0000, 0 -> 1
a : 213.0000, 1 -> 2
b : -600.0000, 1 -> 3
c : 208.0000, 1 -> 4
a : -139.0000, 2 -> 3
b : -414.0000, 2 -> 3
c : 27.0000, 2 -> 1
a : -230.0000, 3 -> 5
b : -84.0000, 3 -> 0
c : -955.0000, 3 -> 1
a : -220.0000, 4 -> 1
b : 439.0000, 4 -> 5
c : -939.0000, 4 -> 0
a : -896.0000, 5 -> 5
b : 556.0000, 5 -> 4
c : -381.0000, 5 -> 2
c : -704.0000, 0 -> 3
c : -308.0000, 1 -> 2
b : -438.0000, 2 -> 0
b : -994.0000, 3 -> 1
b : -12.0000, 4 -> 0
b : 336.0000, 5 -> 3
