a : -81.0000, 0 -> 2
b : 94.0000, 0 -> 1
a : -434.0000, 1 -> 1
b : -592.0000, 1 -> 6
a : -436.0000, 2 -> 7
b : 855.0000, 2 -> 7
a : 533.0000, 3 -> 4
b : -625.0000, 3 -> 3
a : -620.0000, 4 -> 1
b : -357.0000, 4 -> 4
a : 513.0000, 5 -> 1
b : -603.0000, 5 -> 3
a : 720.0000, 6 -> 1
b : -785.0000, 6 -> 3
a : -686.0000, 7 -> 7
b : -693.0000, 7 -> 6
b : 462.0000, 0 -> 5
b : 926.0000, 1 -> 0
b : -772.0000, 2 -> 4
a : 236.0000, 3 -> 2
a : 825.0000, 4 -> 4
a : 128.0000, 5 -> 0
a : 473.0000, 6 -> 2
a : 817.0000, 7 -> 6
