a : 947.0000, 0 -> 4
b : 662.0000, 0 -> 2
c : 779.0000, 0 -> 4
d : 851.0000, 0 -> 4
a : -21.0000, 1 -> 0
b : 745.0000, 1 -> 0
c : -222.0000, 1 -> 5
d : -745.0000, 1 -> 0
a : -329.0000, 2 -> 5
b : -814.0000, 2 -> 2
c : -198.0000, 2 -> 1
d : 403.0000, 2 -> 2
a : 909.0000, 3 -> 1
b : -687.0000, 3 -> 5
c : -596.0000, 3 -> 1
d : -388.0000, 3 -> 0
a : 64.0000, 4 -> 3
b : -451.0000, 4 -> 0
c : 302.0000, 4 -> 0
d : 766.0000, 4 -> 2
a : -311.0000, 5 -> 3
b : -830.0000, 5 -> 4
c : 26.0000, 5 -> 5
d : -897.0000, 5 -> 0
c : -731.0000, 0 -> 3
d : -405.0000, 0 -> 1
a : -338.0000, 1 -> 2
c : 503.0000, 1 -> 2
a : 745.0000, 2 -> 4
b : 804.0000, 2 -> 5
a : 885.0000, 3 -> 5
a : 736.0000, 3 -> 2
b : 837.0000, 4 -> 3
d : 380.0000, 4 -> 4
b : 556.0000, 5 -> 5
c : -987.0000, 5 -> 2
