a : -427.0000, 0 -> 1
b : -594.0000, 0 -> 4
c : -340.0000, 0 -> 1
a : -120.0000, 1 -> 1
b : -152.0000, 1 -> 4
c : -969.0000, 1 -> 4
a : -738.0000, 2 -> 5
b : 667.0000, 2 -> 0
c : 236.0000, 2 -> 1
a : -744.0000, 3 -> 3
b : 667.0000, 3 -> 2
c : -805.0000, 3 -> 5
a : -341.0000, 4 -> 0
b : 684.0000, 4 -> 5
c : 551.0000, 4 -> 4
a : 506.0000, 5 -> 2
b : -457.0000, 5 -> 2
c : -373.0000, 5 -> 4
a : -224.0000, 0 -> 3
a : 913.0000, 1 -> 4
c : 588.0000, 2 -> 3
b : 127.0000, 3 -> 4
a : -25.0000, 4 -> 3
a : 321.0000, 5 -> 3
