a : 903.0000, 0 -> 3
b : 524.0000, 0 -> 0
c : -814.0000, 0 -> 5
a : -682.0000, 1 -> 5
b : -697.0000, 1 -> 3
c : -95.0000, 1 -> 1
a : 829.0000, 2 -> 5
b : -338.0000, 2 -> 2
c : -427.0000, 2 -> 1
a : -191.0000, 3 -> 5
b : -440.0000, 3 -> 6
c : -1000.0000, 3 -> 1
a : 19.0000, 4 -> 6
b : -343.0000, 4 -> 2
c : 474.0000, 4 -> 0
a : 447.0000, 5 -> 2
b : 622.0000, 5 -> 5
c : -968.0000, 5 -> 3
a : -178.0000, 6 -> 2
b : 394.0000, 6 -> 3
c : -426.0000, 6 -> 6
a : -798.0000, 0 -> 5
c : 13.0000, 1 -> 2
a : -46.0000, 2 -> 0
c : 797.0000, 3 -> 5
b : 156.0000, 4 -> 3
c : -247.0000, 5 -> 2
b : -921.0000, 6 -> 0
a : 246.0000, 0 -> 4
