a : -676.0000, 0 -> 3
b : 210.0000, 0 -> 0
a : 44.0000, 1 -> 0
b : -976.0000, 1 -> 5
a : -107.0000, 2 -> 5
b : 550.0000, 2 -> 1
a : 575.0000, 3 -> 3
b : 241.0000, 3 -> 1
a : -334.0000, 4 -> 1
b : 226.0000, 4 -> 2
a : 708.0000, 5 -> 7
b : 504.0000, 5 -> 2
a : 350.0000, 6 -> 1
b : -225.0000, 6 -> 0
a : -705.0000, 7 -> 0
b : 158.0000, 7 -> 5
b : 39.0000, 0 -> 7
b : 586.0000, 1 -> 0
b : -401.0000, 2 -> 7
b : -526.0000, 3 -> 2
a : 153.0000, 4 -> 4
a : -817.0000, 5 -> 0
a : 524.0000, 6 -> 2
a : -346.0000, 7 -> 2
b : -598.0000, 7 -> 4
a : 86.0000, 2 -> 6
