a : 70.0000, 0 -> 5
b : 229.0000, 0 -> 7
c : 234.0000, 0 -> 5
a : 688.0000, 1 -> 1
b : -177.0000, 1 -> 5
c : -390.0000, 1 -> 0
a : -410.0000, 2 -> 7
b : 828.0000, 2 -> 2
c : 737.0000, 2 -> 4
a : -232.0000, 3 -> 3
b : 795.0000, 3 -> 1
c : 794.0000, 3 -> 7
a : -665.0000, 4 -> 1
b : 269.0000, 4 -> 4
c : 200.0000, 4 -> 4
a : 160.0000, 5 -> 4
b : 356.0000, 5 -> 6
c : 264.0000, 5 -> 0
a : -432.0000, 6 -> 6
b : 542.0000, 6 -> 6
c : 969.0000, 6 -> 0
a : 654.0000, 7 -> 1
b : 794.0000, 7 -> 5
c : -342.0000, 7 -> 0
b : -632.0000, 0 -> 4
b : 777.0000, 1 -> 1
b : -428.0000, 2 -> 0
c : 53.0000, 3 -> 5
c : -867.0000, 4 -> 7
c : -150.0000, 5 -> 4
b : 67.0000, 6 -> 2
b : -509.0000, 7 -> 4
b : 896.0000, 2 -> 3
