a : 332.0000, 0 -> 1
b : 784.0000, 0 -> 2
c : 370.0000, 0 -> 2
d : 76.0000, 0 -> 2
a : -957.0000, 1 -> 0
b : 605.0000, 1 -> 3
c : -233.0000, 1 -> 1
d : -423.0000, 1 -> 1
a : -516.0000, 2 -> 1
b : -694.0000, 2 -> 2
c : -658.0000, 2 -> 3
d : 37.0000, 2 -> 2
a : -518.0000, 3 -> 3
b : 979.0000, 3 -> 2
c : -131.0000, 3 -> 1
d : 813.0000, 3 -> 2
d : -338.0000, 0 -> 1
b : -300.0000, 0 -> 1
a : -762.0000, 1 -> 3
c : 66.0000, 1 -> 0
d : 741.0000, 2 -> 0
b : 891.0000, 2 -> 1
d : 174.0000, 3 -> 0
c : 909.0000, 3 -> 2
