a : -930.0000, 0 -> 3
b : 534.0000, 0 -> 2
c : -439.0000, 0 -> 6
d : 955.0000, 0 -> 6
a : 666.0000, 1 -> 6
b : -414.0000, 1 -> 7
c : 810.0000, 1 -> 5
d : 33.0000, 1 -> 6
a : 497.0000, 2 -> 4
b : 982.0000, 2 -> 3
c : 593.0000, 2 -> 1
d : -740.0000, 2 -> 6
a : -421.0000, 3 -> 4
b : 40.0000, 3 -> 1
c : 178.0000, 3 -> 0
d : 412.0000, 3 -> 3
a : -883.0000, 4 -> 2
b : 228.0000, 4 -> 7
c : -533.0000, 4 -> 1
d : -1000.0000, 4 -> 5
a : 245.0000, 5 -> 6
b : -153.0000, 5 -> 4
c : -582.0000, 5 -> 3
d : -724.0000, 5 -> 7
a : -468.0000, 6 -> 3
b : 636.0000, 6 -> 4
c : 286.0000, 6 -> 2
d : 841.0000, 6 -> 0
a : 207.0000, 7 -> 7
b : 164.0000, 7 -> 3
c : -499.0000, 7 -> 5
d : 187.0000, 7 -> 2
d : 769.0000, 0 -> 0
a : -858.0000, 0 -> 4
b : -257.0000, 1 -> 2
b : 213.0000, 1 -> 1
d : 931.0000, 2 -> 5
d : -803.0000, 2 -> 1
c : -659.0000, 3 -> 1
a : 140.0000, 3 -> 3
c : 525.0000, 4 -> 5
b : 491.0000, 4 -> 6
b : -290.0000, 5 -> 0
a : 831.0000, 5 -> 2
a : -107.0000, 6 -> 5
d : 932.0000, 6 -> 4
d : -60.0000, 7 -> 6
b : -787.0000, 7 -> 7
