a : 288.0000, 0 -> 1
b : -752.0000, 0 -> 0
c : -670.0000, 0 -> 3
d : -552.0000, 0 -> 7
a : 866.0000, 1 -> 7
b : 982.0000, 1 -> 5
c : -448.0000, 1 -> 2
d : 548.0000, 1 -> 7
a : -295.0000, 2 -> 7
b : -469.0000, 2 -> 4
c : -882.0000, 2 -> 2
d : 744.0000, 2 -> 5
a : -895.0000, 3 -> 1
b : -533.0000, 3 -> 4
c : -607.0000, 3 -> 5
d : 162.0000, 3 -> 2
a : 454.0000, 4 -> 4
b : -34.0000, 4 -> 7
c : -774.0000, 4 -> 6
d : 268.0000, 4 -> 4
a : -76.0000, 5 -> 1
b : 714.0000, 5 -> 7
c : 552.0000, 5 -> 6
d : -781.0000, 5 -> 6
a : -956.0000, 6 -> 2
b : -267.0000, 6 -> 0
c : -884.0000, 6 -> 5
d : 508.0000, 6 -> 3
a : 352.0000, 7 -> 5
b : -561.0000, 7 -> 4
c : -626.0000, 7 -> 6
d : -342.0000, 7 -> 7
d : -305.0000, 0 -> 2
d : -431.0000, 0 -> 3
a : -759.0000, 1 -> 2
a : -80.0000, 1 -> 3
c : -378.0000, 2 -> 1
c : -235.0000, 2 -> 0
a : 528.0000, 3 -> 7
a : -926.0000, 3 -> 6
b : -489.0000, 4 -> 3
d : 300.0000, 4 -> 3
d : 572.0000, 5 -> 0
c : 611.0000, 5 -> 1
c : 63.0000, 6 -> 3
c : -343.0000, 6 -> 6
a : 957.0000, 7 -> 4
a : -990.0000, 7 -> 1
