a : 97.0000, 0 -> 2
b : 84.0000, 0 -> 6
c : -687.0000, 0 -> 4
d : -76.0000, 0 -> 3
a : 365.0000, 1 -> 4
b : -400.0000, 1 -> 5
c : 541.0000, 1 -> 7
d : 252.0000, 1 -> 2
a : -74.0000, 2 -> 2
b : -723.0000, 2 -> 1
c : -92.0000, 2 -> 3
d : 744.0000, 2 -> 2
a : 285.0000, 3 -> 5
b : 223.0000, 3 -> 1
c : 611.0000, 3 -> 4
d : 865.0000, 3 -> 6
a : 225.0000, 4 -> 0
b : 681.0000, 4 -> 7
c : 776.0000, 4 -> 7
d : -957.0000, 4 -> 7
a : -149.0000, 5 -> 7
b : 104.0000, 5 -> 0
c : 780.0000, 5 -> 1
d : -377.0000, 5 -> 6
a : -95.0000, 6 -> 6
b : 844.0000, 6 -> 1
c : 870.0000, 6 -> 6
d : -211.0000, 6 -> 1
a : -326.0000, 7 -> 4
b : 384.0000, 7 -> 3
c : -945.0000, 7 -> 2
d : 701.0000, 7 -> 0
a : 232.0000, 0 -> 6
b : 353.0000, 0 -> 3
a : 284.0000, 1 -> 2
a : -24.0000, 1 -> 5
c : 479.0000, 2 -> 4
a : -136.0000, 2 -> 0
d : 850.0000, 3 -> 7
b : -643.0000, 3 -> 7
b : -955.0000, 4 -> 5
d : -526.0000, 4 -> 0
c : 929.0000, 5 -> 7
b : 797.0000, 5 -> 6
b : 351.0000, 6 -> 0
b : -984.0000, 6 -> 5
d : -31.0000, 7 -> 6
c : -714.0000, 7 -> 0
