a : 595.0000, 0 -> 6
b : 29.0000, 0 -> 2
c : -111.0000, 0 -> 0
d : 510.0000, 0 -> 0
a : -110.0000, 1 -> 6
b : -580.0000, 1 -> 0
c : 841.0000, 1 -> 2
d : 990.0000, 1 -> 1
a : -459.0000, 2 -> 4
b : 133.0000, 2 -> 1
c : -541.0000, 2 -> 1
d : 229.0000, 2 -> 4
a : 791.0000, 3 -> 3
b : -904.0000, 3 -> 4
c : -988.0000, 3 -> 3
d : 451.0000, 3 -> 4
a : 574.0000, 4 -> 3
b : 206.0000, 4 -> 2
c : 247.0000, 4 -> 4
d : -239.0000, 4 -> 6
a : -16.0000, 5 -> 0
b : -635.0000, 5 -> 4
c : 676.0000, 5 -> 6
d : -680.0000, 5 -> 3
a : 412.0000, 6 -> 6
b : 193.0000, 6 -> 5
c : 680.0000, 6 -> 6
d : 134.0000, 6 -> 4
c : 719.0000, 0 -> 1
d : 22.0000, 0 -> 6
c : 963.0000, 1 -> 5
c : 430.0000, 1 -> 1
c : -519.0000, 2 -> 2
b : -629.0000, 2 -> 6
c : -480.0000, 3 -> 4
a : -644.0000, 3 -> 2
a : 157.0000, 4 -> 4
b : -756.0000, 4 -> 4
b : 105.0000, 5 -> 5
a : -67.0000, 5 -> 3
b : -126.0000, 6 -> 4
d : 356.0000, 6 -> 0
