a : 285.0000, 0 -> 1
b : 458.0000, 0 -> 7
a : 257.0000, 1 -> 1
b : 827.0000, 1 -> 4
a : 683.0000, 2 -> 1
b : -846.0000, 2 -> 7
a : 887.0000, 3 -> 6
b : 334.0000, 3 -> 1
a : 405.0000, 4 -> 6
b : -471.0000, 4 -> 3
a : -919.0000, 5 -> 2
b : -56.0000, 5 -> 5
a : -507.0000, 6 -> 7
b : 601.0000, 6 -> 2
a : 197.0000, 7 -> 0
b : 623.0000, 7 -> 1
a : -66.0000, 0 -> 3
b : -701.0000, 1 -> 2
a : -598.0000, 2 -> 5
a : -412.0000, 3 -> 7
b : 65.0000, 4 -> 1
a : -883.0000, 5 -> 5
a : 990.0000, 6 -> 3
a : 814.0000, 7 -> 2
