a : 658.0000, 0 -> 2
b : -846.0000, 0 -> 2
c : -198.0000, 0 -> 4
d : -753.0000, 0 -> 1
a : -561.0000, 1 -> 2
b : 699.0000, 1 -> 3
c : -257.0000, 1 -> 1
d : 40.0000, 1 -> 2
a : 410.0000, 2 -> 1
b : 679.0000, 2 -> 1
c : -194.0000, 2 -> 3
d : -143.0000, 2 -> 2
a : 664.0000, 3 -> 1
b : 603.0000, 3 -> 4
c : 847.0000, 3 -> 0
d : 246.0000, 3 -> 2
a : -475.0000, 4 -> 0
b : 168.0000, 4 -> 4
c : -707.0000, 4 -> 2
d : 307.0000, 4 -> 3
a : 858.0000, 0 -> 3
c : 915.0000, 0 -> 0
a : 268.0000, 1 -> 3
d : -144.0000, 1 -> 1
c : 376.0000, 2 -> 4
c : -881.0000, 2 -> 1
b : -400.0000, 3 -> 2
d : -323.0000, 3 -> 4
b : 749.0000, 4 -> 2
d : -287.0000, 4 -> 4
