a : 74.0000, 0 -> 0
b : -681.0000, 0 -> 5
c : 569.0000, 0 -> 7
d : -500.0000, 0 -> 4
a : -716.0000, 1 -> 0
b : 852.0000, 1 -> 1
c : 408.0000, 1 -> 6
d : -462.0000, 1 -> 6
a : 830.0000, 2 -> 0
b : -671.0000, 2 -> 0
c : -510.0000, 2 -> 4
d : -415.0000, 2 -> 2
a : -159.0000, 3 -> 0
b : 781.0000, 3 -> 6
c : -19.0000, 3 -> 5
d : -400.0000, 3 -> 7
a : 705.0000, 4 -> 5
b : -373.0000, 4 -> 6
c : 1.0000, 4 -> 5
d : -215.0000, 4 -> 7
a : 736.0000, 5 -> 2
b : 515.0000, 5 -> 2
c : -668.0000, 5 -> 7
d : -691.0000, 5 -> 6
a : -745.0000, 6 -> 0
b : -580.0000, 6 -> 0
c : 395.0000, 6 -> 7
d : 660.0000, 6 -> 1
a : 641.0000, 7 -> 5
b : 664.0000, 7 -> 5
c : 396.0000, 7 -> 4
d : 251.0000, 7 -> 2
c : 386.0000, 0 -> 5
d : -388.0000, 0 -> 3
a : -679.0000, 1 -> 5
a : -555.0000, 1 -> 3
b : 470.0000, 2 -> 5
d : 134.0000, 2 -> 1
d : -157.0000, 3 -> 3
a : -184.0000, 3 -> 1
b : -154.0000, 4 -> 2
c : -153.0000, 4 -> 4
d : -407.0000, 5 -> 7
a : 494.0000, 5 -> 0
a : -353.0000, 6 -> 5
b : -952.0000, 6 -> 2
c : 393.0000, 7 -> 6
b : -22.0000, 7 -> 4
