a : -827.0000, 0 -> 1
b : 552.0000, 0 -> 6
a : -312.0000, 1 -> 4
b : -82.0000, 1 -> 3
a : 381.0000, 2 -> 6
b : -663.0000, 2 -> 5
a : 348.0000, 3 -> 0
b : -244.0000, 3 -> 1
a : 466.0000, 4 -> 2
b : -519.0000, 4 -> 1
a : 348.0000, 5 -> 3
b : -477.0000, 5 -> 1
a : 895.0000, 6 -> 0
b : 883.0000, 6 -> 6
a : 561.0000, 7 -> 0
b : 969.0000, 7 -> 5
b : 253.0000, 0 -> 5
a : -372.0000, 1 -> 1
a : 414.0000, 2 -> 2
b : -185.0000, 3 -> 5
a : -107.0000, 4 -> 5
b : 812.0000, 5 -> 7
a : -209.0000, 6 -> 5
a : 173.0000, 7 -> 1
