a : 864.0000, 0 -> 5
b : 883.0000, 0 -> 3
c : -39.0000, 0 -> 2
a : 158.0000, 1 -> 4
b : 822.0000, 1 -> 4
c : -291.0000, 1 -> 4
a : 271.0000, 2 -> 1
b : 279.0000, 2 -> 3
c : -460.0000, 2 -> 6
a : 160.0000, 3 -> 1
b : -152.0000, 3 -> 2
c : -537.0000, 3 -> 2
a : -829.0000, 4 -> 5
b : 799.0000, 4 -> 4
c : 350.0000, 4 -> 0
a : -196.0000, 5 -> 2
b : 649.0000, 5 -> 2
c : 483.0000, 5 -> 4
a : -925.0000, 6 -> 5
b : -620.0000, 6 -> 1
c : -197.0000, 6 -> 6
a : -449.0000, 0 -> 0
b : -373.0000, 1 -> 6
b : 312.0000, 2 -> 0
b : -613.0000, 3 -> 4
c : -982.0000, 4 -> 2
c : 423.0000, 5 -> 3
b : -840.0000, 6 -> 3
