a : -719.0000, 0 -> 1
b : 604.0000, 0 -> 4
c : -958.0000, 0 -> 0
d : 174.0000, 0 -> 0
a : -237.0000, 1 -> 1
b : 460.0000, 1 -> 4
c : 507.0000, 1 -> 0
d : 357.0000, 1 -> 5
a : 300.0000, 2 -> 2
b : 854.0000, 2 -> 2
c : -719.0000, 2 -> 3
d : 826.0000, 2 -> 4
a : -586.0000, 3 -> 4
b : 276.0000, 3 -> 3
c : 517.0000, 3 -> 0
d : 735.0000, 3 -> 4
a : 676.0000, 4 -> 1
b : 863.0000, 4 -> 2
c : 493.0000, 4 -> 1
d : 296.0000, 4 -> 5
a : 563.0000, 5 -> 5
b : -386.0000, 5 -> 4
c : 749.0000, 5 -> 5
d : -800.0000, 5 -> 0
c : 88.0000, 0 -> 4
d : -275.0000, 0 -> 1
a : -804.0000, 1 -> 4
d : -144.0000, 1 -> 4
a : 994.0000, 2 -> 1
b : -613.0000, 2 -> 1
b : 463.0000, 3 -> 4
d : 33.0000, 3 -> 2
b : 41.0000, 4 -> 1
c : -433.0000, 4 -> 2
c : -863.0000, 5 -> 3
d : -978.0000, 5 -> 2
