a : 755.0000, 0 -> 5
b : -413.0000, 0 -> 3
c : -716.0000, 0 -> 7
a : 699.0000, 1 -> 5
b : 72.0000, 1 -> 0
c : 365.0000, 1 -> 0
a : -716.0000, 2 -> 1
b : -482.0000, 2 -> 1
c : -683.0000, 2 -> 1
a : -202.0000, 3 -> 3
b : 350.0000, 3 -> 3
c : -255.0000, 3 -> 5
a : 744.0000, 4 -> 1
b : -980.0000, 4 -> 1
c : -414.0000, 4 -> 2
a : -140.0000, 5 -> 4
b : 117.0000, 5 -> 7
c : -608.0000, 5 -> 6
a : 552.0000, 6 -> 5
b : 297.0000, 6 -> 4
c : 509.0000, 6 -> 3
a : 438.0000, 7 -> 7
b : 204.0000, 7 -> 6
c : 469.0000, 7 -> 7
a : 999.0000, 0 -> 6
b : -326.0000, 1 -> 7
b : 168.0000, 2 -> 3
a : -245.0000, 3 -> 1
b : 802.0000, 4 -> 5
c : 189.0000, 5 -> 7
a : -953.0000, 6 -> 6
a : 660.0000, 7 -> 1
