a : -987.0000, 0 -> 3
b : 279.0000, 0 -> 1
c : -321.0000, 0 -> 6
a : -290.0000, 1 -> 4
b : -685.0000, 1 -> 5
c : -527.0000, 1 -> 3
a : -633.0000, 2 -> 3
b : 938.0000, 2 -> 0
c : -602.0000, 2 -> 2
a : -592.0000, 3 -> 4
b : 91.0000, 3 -> 0
c : -289.0000, 3 -> 6
a : -30.0000, 4 -> 6
b : -333.0000, 4 -> 1
c : -56.0000, 4 -> 4
a : -886.0000, 5 -> 4
b : -505.0000, 5 -> 5
c : -351.0000, 5 -> 3
a : 20.0000, 6 -> 1
b : -822.0000, 6 -> 6
c : -881.0000, 6 -> 5
b : 967.0000, 0 -> 0
b : -227.0000, 1 -> 1
b : 264.0000, 2 -> 5
c : -855.0000, 3 -> 1
a : 13.0000, 4 -> 4
b : -439.0000, 5 -> 1
c : -192.0000, 6 -> 1
a : -48.0000, 6 -> 2
