a : -505.0000, 0 -> 7
b : -327.0000, 0 -> 6
c : 857.0000, 0 -> 1
d : -605.0000, 0 -> 2
a : -210.0000, 1 -> 1
b : 142.0000, 1 -> 1
c : -556.0000, 1 -> 6
d : -71.0000, 1 -> 3
a : 622.0000, 2 -> 1
b : 350.0000, 2 -> 3
c : -313.0000, 2 -> 4
d : 956.0000, 2 -> 3
a : 936.0000, 3 -> 0
b : -845.0000, 3 -> 6
c : -5.0000, 3 -> 0
d : -998.0000, 3 -> 0
a : 115.0000, 4 -> 4
b : 883.0000, 4 -> 0
c : -252.0000, 4 -> 7
d : -838.0000, 4 -> 4
a : 169.0000, 5 -> 0
b : -143.0000, 5 -> 5
c : -221.0000, 5 -> 2
d : 930.0000, 5 -> 2
a : 20.0000, 6 -> 0
b : -974.0000, 6 -> 0
c : 141.0000, 6 -> 7
d : -895.0000, 6 -> 2
a : -626.0000, 7 -> 7
b : -733.0000, 7 -> 0
c : 624.0000, 7 -> 2
d : -656.0000, 7 -> 3
a : 225.0000, 0 -> 1
b : -766.0000, 0 -> 0
b : 581.0000, 1 -> 4
d : 677.0000, 1 -> 7
c : 229.0000, 2 -> 0
c : 291.0000, 2 -> 5
c : -650.0000, 3 -> 5
d : -311.0000, 3 -> 3
c : 933.0000, 4 -> 3
b : 715.0000, 4 -> 1
b : 650.0000, 5 -> 7
b : -937.0000, 5 -> 1
d : -517.0000, 6 -> 0
b : -934.0000, 6 -> 5
a : -454.0000, 7 -> 0
b : -918.0000, 7 -> 2
