a : 46.0000, 0 -> 1
b : -275.0000, 0 -> 0
a : -963.0000, 1 -> 7
b : -557.0000, 1 -> 4
a : 394.0000, 2 -> 4
b : 824.0000, 2 -> 2
a : 813.0000, 3 -> 7
b : 594.0000, 3 -> 1
a : -387.0000, 4 -> 7
b : -649.0000, 4 -> 1
a : 351.0000, 5 -> 4
b : -837.0000, 5 -> 4
a : 272.0000, 6 -> 0
b : -87.0000, 6 -> 3
a : 143.0000, 7 -> 6
b : 495.0000, 7 -> 6
b : 754.0000, 0 -> 2
b : 112.0000, 1 -> 5
a : -329.0000, 2 -> 2
a : -24.0000, 3 -> 1
a : -369.0000, 4 -> 5
a : -482.0000, 5 -> 5
a : 956.0000, 6 -> 2
a : 761.0000, 7 -> 0
