a : 843.0000, 0 -> 1
b : 370.0000, 0 -> 2
c : -538.0000, 0 -> 0
a : -843.0000, 1 -> 2
b : 725.0000, 1 -> 3
c : 530.0000, 1 -> 2
a : -308.0000, 2 -> 0
b : -505.0000, 2 -> 3
c : 664.0000, 2 -> 5
a : 251.0000, 3 -> 1
b : 432.0000, 3 -> 5
c : 492.0000, 3 -> 4
a : -746.0000, 4 -> 0
b : 401.0000, 4 -> 6
c : 989.0000, 4 -> 4
a : 962.0000, 5 -> 3
b : -131.0000, 5 -> 6
c : 621.0000, 5 -> 0
a : 567.0000, 6 -> 0
b : -749.0000, 6 -> 6
c : 680.0000, 6 -> 5
c : 643.0000, 0 -> 5
a : -953.0000, 1 -> 3
c : -343.0000, 2 -> 6
a : -847.0000, 3 -> 4
a : 340.0000, 4 -> 4
b : -459.0000, 5 -> 5
b : -434.0000, 6 -> 4
