a : 284.0000, 0 -> 6
b : 512.0000, 0 -> 1
a : -758.0000, 1 -> 4
b : -73.0000, 1 -> 4
a : -742.0000, 2 -> 2
b : -518.0000, 2 -> 3
a : 394.0000, 3 -> 3
b : -546.0000, 3 -> 3
a : -206.0000, 4 -> 7
b : -596.0000, 4 -> 5
a : 987.0000, 5 -> 1
b : 793.0000, 5 -> 6
a : 467.0000, 6 -> 1
b : -949.0000, 6 -> 5
a : -80.0000, 7 -> 5
b : -964.0000, 7 -> 7
b : 971.0000, 0 -> 7
b : 907.0000, 1 -> 6
b : 382.0000, 2 -> 2
b : -391.0000, 3 -> 5
b : -880.0000, 4 -> 4
b : -779.0000, 5 -> 2
a : -400.0000, 6 -> 4
b : 488.0000, 7 -> 1
