a : -232.0000, 0 -> 3
b : 326.0000, 0 -> 3
c : 854.0000, 0 -> 2
a : -599.0000, 1 -> 4
b : 277.0000, 1 -> 3
c : -206.0000, 1 -> 0
a : -222.0000, 2 -> 1
b : -288.0000, 2 -> 2
c : 635.0000, 2 -> 5
a : 920.0000, 3 -> 2
b : -998.0000, 3 -> 1
c : 661.0000, 3 -> 2
a : 84.0000, 4 -> 0
b : 56.0000, 4 -> 2
c : -829.0000, 4 -> 5
a : 94.0000, 5 -> 2
b : 287.0000, 5 -> 0
c : 438.0000, 5 -> 4
a : 461.0000, 6 -> 2
b : 160.0000, 6 -> 3
c : -702.0000, 6 -> 5
c : -584.0000, 0 -> 5
b : 502.0000, 1 -> 5
a : 172.0000, 2 -> 4
b : -855.0000, 3 -> 6
b : 346.0000, 4 -> 0
a : 233.0000, 5 -> 6
b : -302.0000, 6 -> 1
