a : -652.0000, 0 -> 7
b : 84.0000, 0 -> 3
a : -432.0000, 1 -> 6
b : -874.0000, 1 -> 2
a : -536.0000, 2 -> 0
b : 422.0000, 2 -> 2
a : 174.0000, 3 -> 5
b : 159.0000, 3 -> 4
a : -990.0000, 4 -> 7
b : 242.0000, 4 -> 4
a : 532.0000, 5 -> 7
b : 491.0000, 5 -> 7
a : 83.0000, 6 -> 7
b : 794.0000, 6 -> 1
a : -362.0000, 7 -> 7
b : 960.0000, 7 -> 1
b : 943.0000, 0 -> 7
a : -726.0000, 1 -> 7
b : 121.0000, 2 -> 0
a : -948.0000, 3 -> 1
b : 897.0000, 4 -> 5
b : -870.0000, 5 -> 2
a : 562.0000, 6 -> 0
b : -7.0000, 7 -> 5
