a : -18.0000, 0 -> 4
b : -519.0000, 0 -> 3
c : 185.0000, 0 -> 3
a : -341.0000, 1 -> 3
b : 465.0000, 1 -> 2
c : -537.0000, 1 -> 1
a : -38.0000, 2 -> 6
b : 104.0000, 2 -> 6
c : 433.0000, 2 -> 3
a : -288.0000, 3 -> 0
b : 193.0000, 3 -> 2
c : -660.0000, 3 -> 6
a : -800.0000, 4 -> 2
b : -845.0000, 4 -> 5
c : 194.0000, 4 -> 3
a : 425.0000, 5 -> 6
b : 242.0000, 5 -> 5
c : -782.0000, 5 -> 5
a : 262.0000, 6 -> 1
b : 577.0000, 6 -> 0
c : -645.0000, 6 -> 5
b : 865.0000, 0 -> 2
c : 147.0000, 1 -> 3
a : 594.0000, 2 -> 1
b : -795.0000, 3 -> 1
b : 272.0000, 4 -> 2
c : -16.0000, 5 -> 4
b : -928.0000, 6 -> 4
