a : 840.0000, 0 -> 2
b : -532.0000, 0 -> 1
c : -145.0000, 0 -> 2
d : 193.0000, 0 -> 4
a : -860.0000, 1 -> 1
b : -832.0000, 1 -> 3
c : 26.0000, 1 -> 0
d : -315.0000, 1 -> 1
a : 653.0000, 2 -> 3
b : -904.0000, 2 -> 3
c : 588.0000, 2 -> 2
d : -674.0000, 2 -> 3
a : -263.0000, 3 -> 6
b : -80.0000, 3 -> 0
c : -950.0000, 3 -> 6
d : 616.0000, 3 -> 1
a : -203.0000, 4 -> 3
b : -502.0000, 4 -> 6
c : 428.0000, 4 -> 1
d : 927.0000, 4 -> 3
a : -309.0000, 5 -> 0
b : -885.0000, 5 -> 5
c : 598.0000, 5 -> 1
d : 999.0000, 5 -> 5
a : 71.0000, 6 -> 6
b : -953.0000, 6 -> 1
c : -271.0000, 6 -> 3
d : 276.0000, 6 -> 6
a : -746.0000, 0 -> 3
a : -63.0000, 0 -> 5
a : 783.0000, 1 -> 5
b : -684.0000, 1 -> 4
d : 311.0000, 2 -> 2
c : 878.0000, 2 -> 4
a : 678.0000, 3 -> 4
b : 468.0000, 3 -> 3
c : -992.0000, 4 -> 4
d : 290.0000, 4 -> 2
b : -929.0000, 5 -> 1
b : -990.0000, 5 -> 2
d : 221.0000, 6 -> 1
b : -163.0000, 6 -> 3
