a : 813.0000, 0 -> 3
b : 9.0000, 0 -> 4
c : -699.0000, 0 -> 3
d : 482.0000, 0 -> 4
a : 706.0000, 1 -> 2
b : 571.0000, 1 -> 0
c : -298.0000, 1 -> 4
d : 112.0000, 1 -> 2
a : 542.0000, 2 -> 1
b : 753.0000, 2 -> 0
c : -550.0000, 2 -> 5
d : 472.0000, 2 -> 2
a : 481.0000, 3 -> 3
b : 279.0000, 3 -> 4
c : -643.0000, 3 -> 1
d : 758.0000, 3 -> 4
a : -104.0000, 4 -> 3
b : -834.0000, 4 -> 5
c : -124.0000, 4 -> 3
d : 555.0000, 4 -> 1
a : 955.0000, 5 -> 3
b : 501.0000, 5 -> 1
c : 348.0000, 5 -> 2
d : -598.0000, 5 -> 5
c : 685.0000, 0 -> 4
d : 278.0000, 0 -> 2
b : 982.0000, 1 -> 3
d : -335.0000, 1 -> 1
c : -890.0000, 2 -> 4
a : 246.0000, 2 -> 4
d : -421.0000, 3 -> 1
a : 586.0000, 3 -> 1
a : 446.0000, 4 -> 5
a : 761.0000, 4 -> 0
d : -321.0000, 5 -> 2
d : -875.0000, 5 -> 0
