a : 529.0000, 0 -> 1
b : -258.0000, 0 -> 5
c : -111.0000, 0 -> 7
d : 756.0000, 0 -> 5
a : 172.0000, 1 -> 7
b : 717.0000, 1 -> 6
c : -968.0000, 1 -> 5
d : 741.0000, 1 -> 2
a : -714.0000, 2 -> 7
b : -327.0000, 2 -> 0
c : 615.0000, 2 -> 3
d : 848.0000, 2 -> 2
a : -552.0000, 3 -> 7
b : -19.0000, 3 -> 4
c : -877.0000, 3 -> 5
d : 952.0000, 3 -> 4
a : 81.0000, 4 -> 3
b : -296.0000, 4 -> 0
c : 904.0000, 4 -> 2
d : -261.0000, 4 -> 3
a : 788.0000, 5 -> 0
b : 114.0000, 5 -> 2
c : -371.0000, 5 -> 5
d : -639.0000, 5 -> 7
a : -855.0000, 6 -> 3
b : 69.0000, 6 -> 3
c : 463.0000, 6 -> 1
d : 306.0000, 6 -> 6
a : -703.0000, 7 -> 6
b : 974.0000, 7 -> 6
c : -480.0000, 7 -> 2
d : 913.0000, 7 -> 4
c : -251.0000, 0 -> 5
b : -970.0000, 0 -> 3
a : -519.0000, 1 -> 4
a : 864.0000, 1 -> 3
b : 752.0000, 2 -> 5
b : 187.0000, 2 -> 7
c : -789.0000, 3 -> 1
a : -126.0000, 3 -> 1
a : 977.0000, 4 -> 1
b : 401.0000, 4 -> 7
d : 408.0000, 5 -> 5
d : -76.0000, 5 -> 1
b : -917.0000, 6 -> 0
c : -348.0000, 6 -> 3
a : -934.0000, 7 -> 4
b : 965.0000, 7 -> 5
