a : -621.0000, 0 -> 1
b : -262.0000, 0 -> 5
c : 915.0000, 0 -> 4
a : 17.0000, 1 -> 1
b : 608.0000, 1 -> 1
c : 644.0000, 1 -> 0
a : 277.0000, 2 -> 2
b : -636.0000, 2 -> 1
c : -785.0000, 2 -> 0
a : 916.0000, 3 -> 2
b : -82.0000, 3 -> 1
c : 835.0000, 3 -> 0
a : -112.0000, 4 -> 0
b : -167.0000, 4 -> 5
c : -147.0000, 4 -> 1
a : -983.0000, 5 -> 5
b : 114.0000, 5 -> 1
c : -21.0000, 5 -> 1
c : 765.0000, 0 -> 1
b : -215.0000, 1 -> 3
a : 568.0000, 2 -> 1
b : -244.0000, 3 -> 0
b : 375.0000, 4 -> 2
c : -228.0000, 5 -> 5
