a : 366.0000, 0 -> 0
b : 33.0000, 0 -> 5
c : -280.0000, 0 -> 2
d : -107.0000, 0 -> 4
a : 457.0000, 1 -> 2
b : 652.0000, 1 -> 2
c : 274.0000, 1 -> 1
d : -111.0000, 1 -> 2
a : 694.0000, 2 -> 5
b : -163.0000, 2 -> 4
c : -683.0000, 2 -> 0
d : 358.0000, 2 -> 3
a : 246.0000, 3 -> 4
b : -454.0000, 3 -> 1
c : 344.0000, 3 -> 4
d : 827.0000, 3 -> 1
a : 224.0000, 4 -> 2
b : 541.0000, 4 -> 5
c : -424.0000, 4 -> 1
d : -17.0000, 4 -> 1
a : 693.0000, 5 -> 0
b : -28.0000, 5 -> 4
c : 298.0000, 5 -> 2
d : -586.0000, 5 -> 2
a : -847.0000, 0 -> 4
c : -195.0000, 0 -> 5
d : -359.0000, 1 -> 4
d : 895.0000, 1 -> 3
b : 185.0000, 2 -> 0
c : 171.0000, 2 -> 5
a : -644.0000, 3 -> 0
d : 774.0000, 3 -> 3
c : 84.0000, 4 -> 4
a : -277.0000, 4 -> 3
d : -200.0000, 5 -> 1
a : 623.0000, 5 -> 4
