a : -143.0000, 0 -> 0
b : 106.0000, 0 -> 1
c : -676.0000, 0 -> 2
a : 702.0000, 1 -> 2
b : 580.0000, 1 -> 3
c : -258.0000, 1 -> 2
a : -925.0000, 2 -> 0
b : -648.0000, 2 -> 1
c : -284.0000, 2 -> 2
a : -794.0000, 3 -> 5
b : -499.0000, 3 -> 1
c : 434.0000, 3 -> 2
a : 681.0000, 4 -> 3
b : -205.0000, 4 -> 5
c : 593.0000, 4 -> 2
a : -497.0000, 5 -> 5
b : -54.0000, 5 -> 4
c : -802.0000, 5 -> 2
a : -32.0000, 0 -> 5
b : 818.0000, 1 -> 0
a : -590.0000, 2 -> 5
c : -401.0000, 3 -> 0
a : 804.0000, 4 -> 1
a : 114.0000, 5 -> 2
