a : -887.0000, 0 -> 5
b : -976.0000, 0 -> 3
c : 55.0000, 0 -> 3
d : 408.0000, 0 -> 5
a : 120.0000, 1 -> 0
b : 728.0000, 1 -> 6
c : 353.0000, 1 -> 2
d : -677.0000, 1 -> 0
a : -50.0000, 2 -> 4
b : -644.0000, 2 -> 3
c : -350.0000, 2 -> 1
d : -577.0000, 2 -> 1
a : 945.0000, 3 -> 4
b : -219.0000, 3 -> 1
c : -474.0000, 3 -> 5
d : -525.0000, 3 -> 1
a : 584.0000, 4 -> 6
b : 34.0000, 4 -> 5
c : -89.0000, 4 -> 3
d : 345.0000, 4 -> 0
a : 629.0000, 5 -> 5
b : 171.0000, 5 -> 3
c : 959.0000, 5 -> 1
d : 875.0000, 5 -> 4
a : 117.0000, 6 -> 6
b : 410.0000, 6 -> 6
c : -523.0000, 6 -> 1
d : 409.0000, 6 -> 2
a : -560.0000, 0 -> 4
a : 330.0000, 0 -> 3
d : -378.0000, 1 -> 6
a : -956.0000, 1 -> 1
d : 440.0000, 2 -> 5
b : -546.0000, 2 -> 0
a : 223.0000, 3 -> 6
d : 83.0000, 3 -> 5
d : -252.0000, 4 -> 3
a : -202.0000, 4 -> 2
a : -215.0000, 5 -> 4
d : -459.0000, 5 -> 5
d : -647.0000, 6 -> 5
b : -63.0000, 6 -> 4
