a : -238.0000, 0 -> 7
b : -488.0000, 0 -> 1
c : 661.0000, 0 -> 7
a : 176.0000, 1 -> 5
b : -156.0000, 1 -> 4
c : -899.0000, 1 -> 1
a : -911.0000, 2 -> 1
b : -28.0000, 2 -> 7
c : -601.0000, 2 -> 5
a : 737.0000, 3 -> 1
b : -864.0000, 3 -> 1
c : -374.0000, 3 -> 1
a : 955.0000, 4 -> 3
b : 907.0000, 4 -> 6
c : -800.0000, 4 -> 7
a : 881.0000, 5 -> 0
b : 563.0000, 5 -> 2
c : -955.0000, 5 -> 3
a : -176.0000, 6 -> 6
b : -902.0000, 6 -> 3
c : 258.0000, 6 -> 5
a : -934.0000, 7 -> 1
b : 164.0000, 7 -> 7
c : 787.0000, 7 -> 1
a : 398.0000, 0 -> 1
a : -118.0000, 1 -> 2
c : 376.0000, 2 -> 6
b : 724.0000, 3 -> 0
b : 567.0000, 4 -> 5
a : -241.0000, 5 -> 5
c : -950.0000, 6 -> 4
c : -381.0000, 7 -> 4
