a : -725.0000, 0 -> 3
b : -814.0000, 0 -> 1
c : -86.0000, 0 -> 2
a : -525.0000, 1 -> 1
b : 375.0000, 1 -> 1
c : -329.0000, 1 -> 6
a : -272.0000, 2 -> 4
b : -457.0000, 2 -> 5
c : 756.0000, 2 -> 0
a : -143.0000, 3 -> 6
b : 352.0000, 3 -> 1
c : -472.0000, 3 -> 2
a : -331.0000, 4 -> 4
b : 104.0000, 4 -> 2
c : -179.0000, 4 -> 3
a : -161.0000, 5 -> 1
b : 255.0000, 5 -> 6
c : -53.0000, 5 -> 6
a : 22.0000, 6 -> 6
b : 638.0000, 6 -> 1
c : -556.0000, 6 -> 0
a : 95.0000, 7 -> 2
b : -705.0000, 7 -> 4
c : 487.0000, 7 -> 4
c : -358.0000, 0 -> 0
c : 962.0000, 1 -> 2
c : -944.0000, 2 -> 6
b : 953.0000, 3 -> 5
a : -306.0000, 4 -> 3
b : -754.0000, 5 -> 5
b : 223.0000, 6 -> 6
a : 953.0000, 7 -> 4
b : 460.0000, 1 -> 7
