a : -983.0000, 0 -> 1
b : -705.0000, 0 -> 5
c : 774.0000, 0 -> 0
a : -564.0000, 1 -> 3
b : 304.0000, 1 -> 0
c : -946.0000, 1 -> 1
a : -1.0000, 2 -> 2
b : -113.0000, 2 -> 2
c : 177.0000, 2 -> 4
a : 89.0000, 3 -> 4
b : 484.0000, 3 -> 5
c : -838.0000, 3 -> 3
a : -959.0000, 4 -> 5
b : 32.0000, 4 -> 0
c : -608.0000, 4 -> 4
a : -926.0000, 5 -> 4
b : -431.0000, 5 -> 3
c : 94.0000, 5 -> 5
b : 342.0000, 0 -> 0
b : -115.0000, 1 -> 5
c : 967.0000, 2 -> 2
b : 715.0000, 3 -> 4
a : -729.0000, 4 -> 0
b : 423.0000, 5 -> 4
c : 497.0000, 1 -> 2
