a : 471.0000, 0 -> 0
b : -609.0000, 0 -> 3
c : -398.0000, 0 -> 0
a : 713.0000, 1 -> 5
b : 969.0000, 1 -> 5
c : 370.0000, 1 -> 4
a : -474.0000, 2 -> 2
b : 423.0000, 2 -> 3
c : 592.0000, 2 -> 4
a : -321.0000, 3 -> 3
b : -665.0000, 3 -> 2
c : -975.0000, 3 -> 3
a : -635.0000, 4 -> 0
b : -71.0000, 4 -> 5
c : 199.0000, 4 -> 5
a : 497.0000, 5 -> 0
b : 765.0000, 5 -> 0
c : 318.0000, 5 -> 1
a : -523.0000, 6 -> 0
b : 394.0000, 6 -> 6
c : -858.0000, 6 -> 4
a : 943.0000, 0 -> 4
c : 238.0000, 1 -> 2
a : 871.0000, 2 -> 6
b : 437.0000, 3 -> 0
c : -159.0000, 4 -> 6
c : -477.0000, 5 -> 2
c : -227.0000, 6 -> 5
