a : 685.0000, 0 -> 5
b : -386.0000, 0 -> 3
c : 192.0000, 0 -> 2
d : -484.0000, 0 -> 2
a : -70.0000, 1 -> 0
b : -744.0000, 1 -> 1
c : -341.0000, 1 -> 6
d : 542.0000, 1 -> 1
a : -621.0000, 2 -> 5
b : -404.0000, 2 -> 6
c : -106.0000, 2 -> 0
d : 907.0000, 2 -> 2
a : -52.0000, 3 -> 0
b : 152.0000, 3 -> 0
c : 822.0000, 3 -> 5
d : -588.0000, 3 -> 5
a : 743.0000, 4 -> 2
b : 29.0000, 4 -> 6
c : 905.0000, 4 -> 3
d : 662.0000, 4 -> 0
a : -779.0000, 5 -> 3
b : 397.0000, 5 -> 4
c : -783.0000, 5 -> 4
d : 255.0000, 5 -> 2
a : 67.0000, 6 -> 5
b : 530.0000, 6 -> 4
c : 240.0000, 6 -> 4
d : 928.0000, 6 -> 4
a : -303.0000, 0 -> 1
d : 468.0000, 0 -> 6
a : -727.0000, 1 -> 5
a : 176.0000, 1 -> 4
b : 515.0000, 2 -> 3
a : -471.0000, 2 -> 4
a : 226.0000, 3 -> 3
a : -668.0000, 3 -> 4
a : -302.0000, 4 -> 5
b : 300.0000, 4 -> 4
c : 210.0000, 5 -> 6
c : -182.0000, 5 -> 3
d : -73.0000, 6 -> 5
a : 75.0000, 6 -> 2
