a : -732.0000, 0 -> 0
b : 14.0000, 0 -> 5
c : 8.0000, 0 -> 5
a : -879.0000, 1 -> 5
b : 444.0000, 1 -> 5
c : 759.0000, 1 -> 2
a : -628.0000, 2 -> 2
b : -625.0000, 2 -> 5
c : 122.0000, 2 -> 7
a : -711.0000, 3 -> 1
b : -38.0000, 3 -> 2
c : -755.0000, 3 -> 3
a : -8.0000, 4 -> 0
b : -980.0000, 4 -> 6
c : -729.0000, 4 -> 1
a : -158.0000, 5 -> 7
b : 675.0000, 5 -> 0
c : -4.0000, 5 -> 5
a : -821.0000, 6 -> 6
b : 184.0000, 6 -> 2
c : 93.0000, 6 -> 4
a : 388.0000, 7 -> 2
b : 395.0000, 7 -> 6
c : 814.0000, 7 -> 3
a : -942.0000, 0 -> 5
a : -220.0000, 1 -> 1
b : -7.0000, 2 -> 7
c : 165.0000, 3 -> 4
a : 652.0000, 4 -> 1
c : -57.0000, 5 -> 1
b : -821.0000, 6 -> 0
c : 596.0000, 7 -> 7
